DrugID,Drug_Target
DB02567,2444
DB02567,6850
DB02567,5599
DB02567,6416
DB02567,5606
DB02567,640
DB02567,660
DB02567,4751
DB02567,3718
DB02567,5608
DB02567,3984
DB02567,3985
DB02567,2049
DB02567,2044
DB02567,2050
DB02567,2047
DB02567,2043
DB02567,150094
DB02567,4293
DB02567,5604
DB02567,7010
DB02567,4294
DB02567,90
DB02567,4486
DB02567,695
DB02567,7301
DB02567,10188
DB02567,780
DB02567,5871
DB02567,6789
DB02567,5607
DB02567,6788
DB02567,8711
DB02567,8737
DB02567,93
DB02567,5753
DB02567,2185
DB02567,2066
DB02567,7016
DB02567,5600
DB02567,4916
DB02567,1432
DB02567,5597
DB02567,4921
DB02567,91807
DB02567,80122
DB02567,51086
DB02567,120892
DB02567,8476
DB02567,55561
DB02567,341676
DB02567,2011
DB02567,57551
DB02567,8491
DB02567,9024
DB02567,167359
DB02567,50488
DB02567,79858
DB02567,56997
DB02567,79837
DB02567,84446
DB02567,140901
DB02567,202374
DB02567,11184
DB02567,79934
DB02567,4750
DB02567,9088
DB02567,4215
DB02567,23235
DB02567,85366
DB02567,9748
DB02567,51347
DB02567,6725
DB02567,1263
DB02567,27148
DB02567,55351
DB02567,51776
DB02567,51765
DB02567,440275
DB02567,51701
DB02567,285220
DB02567,23043
DB02567,9344
DB02567,6795
DB02567,23387
DB02567,10746
DB02567,11183
DB02567,9578
DB02567,8428
DB02567,4216
DB02586,1230
DB02586,1234
DB02586,1237
DB02587,6513
DB02587,107
DB02618,8424
DB02628,331
DB02639,771
DB02639,759
DB02639,768
DB02656,5293
DB02656,23476
DB02656,6046
DB02656,5295
DB02656,5290
DB02656,5291
DB02656,2475
DB02656,2932
DB02656,5347
DB02656,5591
DB02656,8019
DB02656,415116
DB02656,1263
DB02659,151306
DB02660,1432
DB02664,290
DB02665,23028
DB02665,1555
DB02665,4128
DB02665,4129
DB02665,1557
DB02709,771
DB02709,759
DB02709,760
DB02709,2099
DB02709,761
DB02709,762
DB02709,765
DB02709,763
DB02709,5468
DB02709,766
DB02709,1545
DB02709,768
DB02709,377677
DB02709,23632
DB02709,11238
DB02712,57016
DB02712,10327
DB02731,771
DB02731,761
DB02731,762
DB02731,765
DB02731,763
DB02731,23632
DB02731,11238
DB02733,3643
DB02733,1020
DB02741,5914
DB02741,5915
DB02744,2147
DB02744,5340
DB02744,5327
DB02744,5624
DB02789,6462
DB02795,759
DB02795,760
DB02818,2890
DB02818,2893
DB02818,2901
DB02827,5771
DB02833,6790
DB02833,25
DB02833,983
DB02833,1019
DB02833,1022
DB02833,1025
DB02833,9212
DB02839,771
DB02839,759
DB02839,760
DB02840,3326
DB02848,8789
DB02854,6462
DB02854,3293
DB02854,151306
DB02873,3757
DB02877,5914
DB02877,5916
DB02918,5139
DB02966,2890
DB02966,2893
DB02966,2901
DB02984,1956
DB02999,2915
DB02999,2346
DB02999,2911
DB02999,2912
DB02999,23657
DB03009,2167
DB03029,43
DB03044,5603
DB03044,6885
DB03044,8767
DB03044,6793
DB03044,25
DB03044,1956
DB03044,7124
DB03044,4914
DB03044,3315
DB03044,5579
DB03044,3932
DB03044,7525
DB03044,4067
DB03044,5979
DB03044,3055
DB03044,5159
DB03044,2268
DB03044,3815
DB03044,673
DB03044,2321
DB03044,2041
DB03044,2264
DB03044,5594
DB03044,1969
DB03044,2042
DB03044,2046
DB03044,2048
DB03044,7272
DB03044,2324
DB03044,3791
DB03044,2322
DB03044,27
DB03044,2444
DB03044,5599
DB03044,5601
DB03044,2932
DB03044,1022
DB03044,6300
DB03044,5602
DB03044,2049
DB03044,2044
DB03044,2050
DB03044,2047
DB03044,2043
DB03044,1020
DB03044,7010
DB03044,5747
DB03044,5580
DB03044,8621
DB03044,2185
DB03044,2045
DB03044,5600
DB03044,4915
DB03044,4921
DB03044,50488
DB03044,8569
DB03044,9748
DB03044,2872
DB03044,285220
DB03044,23043
DB03046,2147
DB03046,5340
DB03046,5644
DB03052,25797
DB03056,7299
DB03067,5836
DB03082,2147
DB03082,5340
DB03082,5327
DB03082,3816
DB03082,5644
DB03083,1452
DB03084,1432
DB03128,1129
DB03128,1132
DB03128,1133
DB03128,1128
DB03128,1131
DB03128,1139
DB03159,2159
DB03159,5340
DB03159,5327
DB03159,3249
DB03162,3939
DB03162,3945
DB03173,2147
DB03173,2159
DB03234,4047
DB03260,771
DB03260,761
DB03260,762
DB03260,765
DB03260,763
DB03260,766
DB03260,768
DB03260,23632
DB03260,11238
DB03262,762
DB03285,231
DB03322,1565
DB03322,6554
DB03365,2321
DB03365,5295
DB03365,2048
DB03367,4314
DB03367,4318
DB03367,4317
DB03367,4322
DB03368,4313
DB03368,4318
DB03368,4317
DB03368,4322
DB03383,5836
DB03383,1595
DB03428,5979
DB03428,1019
DB03428,5610
DB03428,3791
DB03444,6790
DB03444,240
DB03444,5610
DB03444,1195
DB03444,2931
DB03444,1020
DB03444,9212
DB03444,9971
DB03444,6795
DB03463,43
DB03466,5915
DB03467,6462
DB03467,1588
DB03467,3292
DB03467,873
DB03467,4363
DB03467,1545
DB03468,150
DB03490,983
DB03496,658
DB03496,10733
DB03496,2580
DB03496,6885
DB03496,23396
DB03496,3717
DB03496,9475
DB03496,9252
DB03496,6792
DB03496,9262
DB03496,25
DB03496,3815
DB03496,5292
DB03496,5261
DB03496,5156
DB03496,5578
DB03496,4117
DB03496,2041
DB03496,2065
DB03496,6198
DB03496,92
DB03496,7297
DB03496,2322
DB03496,94
DB03496,2444
DB03496,5599
DB03496,6416
DB03496,5606
DB03496,1452
DB03496,1195
DB03496,1196
DB03496,1198
DB03496,3654
DB03496,6197
DB03496,3718
DB03496,2044
DB03496,2047
DB03496,5127
DB03496,5581
DB03496,5580
DB03496,5871
DB03496,5562
DB03496,5607
DB03496,6093
DB03496,816
DB03496,818
DB03496,817
DB03496,1859
DB03496,8621
DB03496,2185
DB03496,2066
DB03496,6196
DB03496,6195
DB03496,6011
DB03496,120892
DB03496,25778
DB03496,57551
DB03496,7444
DB03496,204851
DB03496,9706
DB03496,50488
DB03496,84254
DB03496,122011
DB03496,147746
DB03496,79837
DB03496,140901
DB03496,131890
DB03496,202374
DB03496,65061
DB03496,10645
DB03496,4215
DB03496,27102
DB03496,51347
DB03496,28996
DB03496,10114
DB03496,2872
DB03496,53944
DB03496,51135
DB03496,11040
DB03496,9263
DB03496,29110
DB03496,27330
DB03496,9344
DB03496,22858
DB03496,815
DB03496,10746
DB03515,6462
DB03516,1806
DB03535,1990
DB03553,9356
DB03559,125
DB03559,124
DB03566,759
DB03566,760
DB03566,762
DB03566,765
DB03566,763
DB03566,766
DB03566,768
DB03566,23632
DB03566,11238
DB03575,1555
DB03598,762
DB03601,1588
DB03608,26
DB03608,6303
DB03649,2224
DB03649,2222
DB03670,5771
DB03677,2053
DB03693,1452
DB03693,1457
DB03694,7299
DB03728,759
DB03728,760
DB03748,4047
DB03749,3326
DB03759,2892
DB03759,2900
DB03767,1520
DB03771,4047
DB03777,5582
DB03777,5579
DB03777,5578
DB03777,5583
DB03777,2932
DB03777,5581
DB03777,5588
DB03777,5590
DB03777,5580
DB03777,3757
DB03777,22933
DB03780,81890
DB03796,7097
DB03796,2170
DB03796,2169
DB03796,2167
DB03796,2171
DB03808,2147
DB03808,5644
DB03808,6768
DB03819,4353
DB03837,1514
DB03837,1508
DB03837,1520
DB03837,1513
DB03851,2170
DB03851,2167
DB03851,2171
DB03854,771
DB03854,761
DB03854,762
DB03854,765
DB03854,763
DB03854,766
DB03854,768
DB03854,23632
DB03854,11238
DB03865,5340
DB03865,5327
DB03880,4312
DB03880,4313
DB03880,4314
DB03880,4316
DB03880,4318
DB03880,4322
DB03880,4323
DB03880,6868
DB03888,4047
DB03910,4842
DB03910,4843
DB03921,7048
DB03921,27
DB03921,1432
DB03921,51776
DB03946,771
DB03946,759
DB03946,760
DB03946,762
DB03946,766
DB03946,768
DB03946,23632
DB04000,2890
DB04000,2893
DB04000,2901
DB04001,5787
DB04006,1019
DB04014,1017
DB04014,2931
DB04018,4842
DB04020,2099
DB04044,5836
DB04059,2147
DB04059,5340
DB04059,3816
DB04059,5644
DB04066,771
DB04066,759
DB04066,760
DB04066,761
DB04066,762
DB04066,765
DB04066,763
DB04066,766
DB04066,768
DB04066,2100
DB04066,23632
DB04066,11238
DB04092,7512
DB04092,5184
DB04092,51056
DB04105,124
DB04105,131
DB04107,2147
DB04107,2159
DB04107,5340
DB04107,2160
DB04115,43
DB04129,2890
DB04129,2893
DB04140,4312
DB04140,4318
DB04140,4317
DB04147,4047
DB04152,2890
DB04152,2892
DB04152,2901
DB04160,2224
DB04168,7498
DB04186,3932
DB04186,983
DB04186,5159
DB04186,2260
DB04186,1019
DB04186,2321
DB04188,196743
DB04200,6462
DB04204,5771
DB04209,3782
DB04214,759
DB04214,760
DB04215,2147
DB04215,2159
DB04216,771
DB04216,9891
DB04216,1956
DB04216,759
DB04216,760
DB04216,5319
DB04216,1543
DB04216,4353
DB04216,1544
DB04216,983
DB04216,761
DB04216,3480
DB04216,5243
DB04216,4313
DB04216,4314
DB04216,4233
DB04216,240
DB04216,1588
DB04216,6714
DB04216,4318
DB04216,231
DB04216,246
DB04216,239
DB04216,4128
DB04216,1815
DB04216,762
DB04216,765
DB04216,3577
DB04216,5295
DB04216,554
DB04216,558
DB04216,207
DB04216,4363
DB04216,763
DB04216,3791
DB04216,2322
DB04216,3294
DB04216,766
DB04216,4322
DB04216,7498
DB04216,1233
DB04216,4751
DB04216,5347
DB04216,5602
DB04216,1457
DB04216,2739
DB04216,5747
DB04216,816
DB04216,5585
DB04216,1432
DB04216,1545
DB04216,768
DB04216,9212
DB04216,10783
DB04216,50507
DB04216,23632
DB04216,238
DB04216,9429
DB04223,4843
DB04224,2170
DB04228,2915
DB04228,2911
DB04242,771
DB04242,759
DB04242,760
DB04242,761
DB04242,762
DB04242,765
DB04242,763
DB04242,766
DB04242,768
DB04242,23632
DB04242,11238
DB04270,5467
DB04270,5465
DB04272,762
DB04275,4543
DB04275,4544
DB04288,983
DB04297,8841
DB04297,2152
DB04297,9759
DB04297,3065
DB04297,23450
DB04297,3066
DB04297,83933
DB04297,79885
DB04297,10013
DB04297,9734
DB04297,10014
DB04306,2629
DB04307,4128
DB04310,4312
DB04310,4313
DB04310,4314
DB04310,4311
DB04310,1889
DB04325,1548
DB04325,134864
DB04360,10434
DB04360,11313
DB04365,1129
DB04365,1132
DB04365,1133
DB04365,1131
DB04368,4312
DB04407,1019
DB04407,5347
DB04424,2147
DB04459,1991
DB04459,5476
DB04474,7276
DB04474,2167
DB04480,7068
DB04500,759
DB04500,760
DB04518,1019
DB04522,2916
DB04522,2914
DB04532,762
DB04532,765
DB04545,2629
DB04545,5836
DB04552,2859
DB04563,2147
DB04563,2159
DB04572,1555
DB04573,6462
DB04581,1588
DB04581,1584
DB04581,1585
DB04581,25797
DB04588,3326
DB04590,2147
DB04590,2159
DB04600,412
DB04601,412
DB04604,5594
DB04608,1019
DB04612,331
DB04622,25797
DB04630,6462
DB04652,6580
DB04652,6581
DB04652,6462
DB04658,2629
DB04665,771
DB04665,761
DB04665,762
DB04665,765
DB04665,763
DB04665,766
DB04665,768
DB04665,23632
DB04665,11238
DB04690,1111
DB04690,3178
DB04705,3156
DB04705,1880
DB04705,6721
DB04705,10062
DB04706,1880
DB04707,9475
DB04707,6347
DB04707,3757
DB04715,11040
DB04716,3551
DB04716,2534
DB04716,3055
DB04716,5578
DB04716,2321
DB04716,2263
DB04716,3716
DB04716,1017
DB04716,2324
DB04716,3791
DB04716,1445
DB04719,6446
DB04719,1459
DB04719,1859
DB04725,9536
DB04725,240
DB04725,5742
DB04725,5743
DB04739,3735
DB04743,4353
DB04745,771
DB04745,759
DB04745,761
DB04745,762
DB04745,765
DB04745,763
DB04745,766
DB04745,768
DB04745,377677
DB04745,23632
DB04745,11238
DB04751,10298
DB04751,3643
DB04751,983
DB04751,1019
DB04751,1017
DB04763,762
DB04763,765
DB04763,763
DB04763,377677
DB04763,23632
DB04763,11238
DB04769,5293
DB04769,5290
DB04769,5291
DB04769,55847
DB04794,1586
DB04794,1595
DB04813,6582
DB04813,6580
DB04813,6581
DB04813,146802
DB04813,55244
DB04818,4128
DB04818,4129
DB04821,3350
DB04821,6530
DB04821,6532
DB04821,3269
DB04821,6531
DB04824,7298
DB04828,5743
DB04829,154
DB04829,153
DB04829,3350
DB04829,1813
DB04829,1815
DB04829,1816
DB04829,3352
DB04829,3356
DB04829,3358
DB04829,3354
DB04829,3363
DB04829,3269
DB04829,1814
DB04829,3357
DB04829,3361
DB04829,3362
DB04831,1559
DB04832,1813
DB04832,6532
DB04835,1234
DB04841,4988
DB04841,4985
DB04841,4986
DB04841,774
DB04842,154
DB04842,153
DB04842,3350
DB04842,150
DB04842,151
DB04842,152
DB04842,6915
DB04842,1815
DB04842,3352
DB04842,3351
DB04842,3354
DB04842,6532
DB04842,3269
DB04842,1814
DB04842,4987
DB04842,3357
DB04842,3362
DB04842,3757
DB04843,1129
DB04844,6571
DB04849,10733
DB04849,2580
DB04849,2051
DB04849,8767
DB04849,2081
DB04849,6793
DB04849,9448
DB04849,25
DB04849,1956
DB04849,2064
DB04849,3932
DB04849,2534
DB04849,1436
DB04849,7525
DB04849,4067
DB04849,5979
DB04849,4233
DB04849,3055
DB04849,5159
DB04849,2268
DB04849,3815
DB04849,2260
DB04849,6714
DB04849,5156
DB04849,2321
DB04849,2041
DB04849,2263
DB04849,2065
DB04849,2264
DB04849,2261
DB04849,2042
DB04849,2046
DB04849,4058
DB04849,558
DB04849,7075
DB04849,2324
DB04849,3791
DB04849,5605
DB04849,2322
DB04849,91
DB04849,7046
DB04849,27
DB04849,2444
DB04849,1454
DB04849,640
DB04849,2050
DB04849,7010
DB04849,90
DB04849,4486
DB04849,695
DB04849,7301
DB04849,780
DB04849,5871
DB04849,10461
DB04849,6789
DB04849,5607
DB04849,5753
DB04849,2066
DB04849,2045
DB04849,4921
DB04849,80122
DB04849,8491
DB04849,50488
DB04849,140901
DB04849,11184
DB04849,9212
DB04849,27102
DB04849,65975
DB04849,23235
DB04849,9748
DB04849,51347
DB04849,51765
DB04849,285220
DB04849,23043
DB04849,9344
DB04849,238
DB04849,6795
DB04849,11183
DB04853,140
DB04853,135
DB04853,134
DB04855,3741
DB04855,3757
DB04859,43
DB04861,3350
DB04862,3615
DB04864,43
DB04867,886
DB04868,2051
DB04868,771
DB04868,6793
DB04868,759
DB04868,760
DB04868,5894
DB04868,3932
DB04868,2534
DB04868,1436
DB04868,761
DB04868,7525
DB04868,4067
DB04868,5979
DB04868,3055
DB04868,5159
DB04868,2268
DB04868,6714
DB04868,673
DB04868,5156
DB04868,2041
DB04868,762
DB04868,765
DB04868,1969
DB04868,2042
DB04868,2046
DB04868,2048
DB04868,763
DB04868,7075
DB04868,2322
DB04868,1445
DB04868,27
DB04868,2444
DB04868,766
DB04868,5599
DB04868,5601
DB04868,1195
DB04868,640
DB04868,5602
DB04868,2049
DB04868,2044
DB04868,2050
DB04868,2047
DB04868,2043
DB04868,7010
DB04868,780
DB04868,5607
DB04868,5600
DB04868,4916
DB04868,1432
DB04868,4915
DB04868,768
DB04868,4921
DB04868,51086
DB04868,57551
DB04868,79837
DB04868,11184
DB04868,51347
DB04868,57396
DB04868,51776
DB04868,285220
DB04868,23632
DB04868,9578
DB04873,3360
DB04875,834
DB04875,836
DB04876,2191
DB04876,54878
DB04876,91039
DB04878,2548
DB04879,1956
DB04879,1436
DB04879,5159
DB04879,3815
DB04879,2321
DB04879,2324
DB04879,3791
DB04879,1024
DB04879,5753
DB04879,80122
DB04879,23097
DB04881,5243
DB04881,9429
DB04883,1910
DB04883,1909
DB04888,1813
DB04892,590
DB04892,43
DB04896,6530
DB04896,6532
DB04905,4048
DB04908,3350
DB04908,3356
DB04942,5916
DB04946,1129
DB04946,1132
DB04946,3350
DB04946,150
DB04946,1128
DB04946,1813
DB04946,151
DB04946,152
DB04946,1812
DB04946,1815
DB04946,1816
DB04946,6530
DB04946,3352
DB04946,3356
DB04946,3358
DB04946,3363
DB04946,3269
DB04946,1814
DB04946,3362
DB04946,6531
DB04946,10280
DB04948,151
DB04948,152
DB04953,3786
DB04953,3785
DB04953,9132
DB04953,56479
DB04954,135
DB04954,136
DB04954,134
DB04957,3757
DB04960,1576
DB04960,2342
DB04970,3350
DB05013,5582
DB05013,5579
DB05013,5578
DB05013,5581
DB05013,5580
DB05039,153
DB05076,5950
DB05095,5742
DB05095,5743
DB05105,8856
DB05105,1576
DB05105,1565
DB05137,1139
DB05186,9453
DB05186,2222
DB05234,2908
DB05234,5241
DB05234,367
DB05294,658
DB05294,10733
DB05294,2580
DB05294,2051
DB05294,8767
DB05294,9475
DB05294,6793
DB05294,25
DB05294,1956
DB05294,3932
DB05294,2534
DB05294,1436
DB05294,7525
DB05294,4067
DB05294,5979
DB05294,4233
DB05294,3055
DB05294,5159
DB05294,2268
DB05294,3815
DB05294,2260
DB05294,6714
DB05294,5261
DB05294,2321
DB05294,2263
DB05294,2065
DB05294,2264
DB05294,2261
DB05294,6198
DB05294,1969
DB05294,2042
DB05294,2046
DB05294,2324
DB05294,3791
DB05294,2322
DB05294,1445
DB05294,27
DB05294,2444
DB05294,1454
DB05294,1022
DB05294,3654
DB05294,2044
DB05294,2050
DB05294,2047
DB05294,2043
DB05294,30811
DB05294,54101
DB05294,7010
DB05294,4486
DB05294,695
DB05294,5871
DB05294,5562
DB05294,5607
DB05294,5753
DB05294,2066
DB05294,2045
DB05294,5260
DB05294,80122
DB05294,25989
DB05294,50488
DB05294,140901
DB05294,202374
DB05294,11184
DB05294,9748
DB05294,2872
DB05294,51135
DB05294,285220
DB05294,23043
DB05294,23387
DB05294,11183
DB05294,4216
DB05316,3356
DB05316,3358
DB05318,5742
DB05318,7442
DB05327,231
DB05360,140
DB05360,136
DB05360,134
DB05360,9356
DB05360,9376
DB05366,5241
DB05414,2099
DB05414,2100
DB05416,5468
DB05416,5467
DB05416,5465
DB05424,658
DB05424,5609
DB05424,2580
DB05424,2051
DB05424,6885
DB05424,8767
DB05424,9262
DB05424,6793
DB05424,25
DB05424,1956
DB05424,2064
DB05424,3932
DB05424,2534
DB05424,7525
DB05424,4067
DB05424,5979
DB05424,4233
DB05424,3055
DB05424,2268
DB05424,3815
DB05424,6714
DB05424,2321
DB05424,2065
DB05424,2042
DB05424,2046
DB05424,4058
DB05424,5596
DB05424,2322
DB05424,1445
DB05424,27
DB05424,2444
DB05424,1453
DB05424,1454
DB05424,640
DB05424,3654
DB05424,660
DB05424,3718
DB05424,5602
DB05424,2044
DB05424,2050
DB05424,2047
DB05424,2043
DB05424,30811
DB05424,695
DB05424,3702
DB05424,1760
DB05424,5871
DB05424,5607
DB05424,1859
DB05424,5753
DB05424,2066
DB05424,2045
DB05424,80122
DB05424,120892
DB05424,25989
DB05424,50488
DB05424,147746
DB05424,140901
DB05424,8445
DB05424,4215
DB05424,83732
DB05424,9748
DB05424,2872
DB05424,27148
DB05424,55589
DB05424,51135
DB05424,9263
DB05424,285220
DB05424,23043
DB05424,238
DB05424,6795
DB05424,23387
DB05424,10746
DB05424,11183
DB05424,4216
DB05448,7295
DB05465,10733
DB05465,2580
DB05465,6793
DB05465,1956
DB05465,4914
DB05465,3932
DB05465,1436
DB05465,5159
DB05465,3815
DB05465,6714
DB05465,558
DB05465,2324
DB05465,3791
DB05465,2322
DB05465,1195
DB05465,1196
DB05465,1198
DB05465,1022
DB05465,5127
DB05465,10461
DB05465,5607
DB05465,4921
DB05465,80122
DB05465,147746
DB05465,9212
DB05465,9748
DB05465,11183
DB05482,7150
DB05482,9429
DB05492,8850
DB05511,135
DB05511,136
DB05511,134
DB05708,1139
DB05738,3269
DB05804,10257
DB05812,1586
DB05838,554
DB05855,1139
DB06090,1139
DB06144,154
DB06144,1129
DB06144,5243
DB06144,153
DB06144,3350
DB06144,150
DB06144,1131
DB06144,1812
DB06144,6915
DB06144,1815
DB06144,3741
DB06144,3352
DB06144,3351
DB06144,3354
DB06144,3355
DB06144,6532
DB06144,3363
DB06144,3269
DB06144,1814
DB06148,3350
DB06148,1813
DB06148,151
DB06148,152
DB06148,1812
DB06148,3274
DB06148,3355
DB06148,6532
DB06148,3363
DB06148,148
DB06148,1814
DB06148,3357
DB06148,3362
DB06148,6531
DB06148,59340
DB06155,1559
DB06155,1269
DB06155,3757
DB06203,1544
DB06203,1576
DB06203,1565
DB06203,1559
DB06203,1803
DB06203,1557
DB06204,6530
DB06204,4988
DB06207,148
DB06213,135
DB06213,136
DB06213,134
DB06216,154
DB06216,1129
DB06216,153
DB06216,3350
DB06216,150
DB06216,1813
DB06216,151
DB06216,152
DB06216,6915
DB06216,3352
DB06216,3351
DB06216,3356
DB06216,3358
DB06216,3354
DB06216,6532
DB06216,3269
DB06216,1814
DB06218,771
DB06218,759
DB06218,760
DB06218,761
DB06218,762
DB06218,765
DB06218,763
DB06218,766
DB06218,6335
DB06218,768
DB06218,377677
DB06218,23632
DB06218,11238
DB06255,2224
DB06288,150
DB06288,152
DB06288,1815
DB06288,3352
DB06288,3351
DB06288,3357
DB06288,3362
DB06292,6523
DB06292,6524
DB06292,115584
DB06292,6527
DB06335,54878
DB06335,91039
DB06554,2554
DB06554,2558
DB06554,2556
DB06554,2559
DB06589,658
DB06589,2051
DB06589,23396
DB06589,3717
DB06589,9448
DB06589,25
DB06589,2242
DB06589,1436
DB06589,4067
DB06589,5979
DB06589,4233
DB06589,3055
DB06589,5159
DB06589,3815
DB06589,2260
DB06589,673
DB06589,5156
DB06589,2321
DB06589,2261
DB06589,4058
DB06589,7297
DB06589,2324
DB06589,3791
DB06589,2322
DB06589,7048
DB06589,6850
DB06589,5599
DB06589,3654
DB06589,7010
DB06589,5871
DB06589,5607
DB06589,4214
DB06589,8711
DB06589,4921
DB06589,80122
DB06589,341676
DB06589,57551
DB06589,79837
DB06589,55781
DB06589,9748
DB06589,51347
DB06589,5298
DB06589,9344
DB06589,10746
DB06594,3356
DB06594,3357
DB06605,2159
DB06616,10494
DB06616,11113
DB06616,8780
DB06616,5609
DB06616,1111
DB06616,8573
DB06616,2580
DB06616,2051
DB06616,9175
DB06616,6885
DB06616,8767
DB06616,9891
DB06616,3717
DB06616,9475
DB06616,8408
DB06616,5063
DB06616,6793
DB06616,23683
DB06616,5218
DB06616,9448
DB06616,11200
DB06616,25
DB06616,1956
DB06616,2064
DB06616,4914
DB06616,3932
DB06616,2534
DB06616,4869
DB06616,2242
DB06616,1436
DB06616,7525
DB06616,4067
DB06616,5979
DB06616,4233
DB06616,3055
DB06616,5159
DB06616,2268
DB06616,494551
DB06616,3815
DB06616,6714
DB06616,5261
DB06616,5156
DB06616,2241
DB06616,2041
DB06616,2065
DB06616,6198
DB06616,1969
DB06616,2042
DB06616,2046
DB06616,2048
DB06616,4058
DB06616,7297
DB06616,7465
DB06616,558
DB06616,2868
DB06616,7075
DB06616,5605
DB06616,2322
DB06616,1445
DB06616,4145
DB06616,7006
DB06616,7294
DB06616,27
DB06616,2444
DB06616,7535
DB06616,6850
DB06616,6416
DB06616,5606
DB06616,1452
DB06616,1453
DB06616,1454
DB06616,1195
DB06616,1196
DB06616,1198
DB06616,1022
DB06616,640
DB06616,3654
DB06616,6197
DB06616,660
DB06616,4751
DB06616,3718
DB06616,5608
DB06616,5347
DB06616,2049
DB06616,2044
DB06616,2050
DB06616,2047
DB06616,2043
DB06616,30811
DB06616,150094
DB06616,4293
DB06616,5127
DB06616,5581
DB06616,5604
DB06616,7010
DB06616,5588
DB06616,4486
DB06616,5747
DB06616,5580
DB06616,695
DB06616,7301
DB06616,10188
DB06616,780
DB06616,3702
DB06616,1760
DB06616,5871
DB06616,7786
DB06616,10461
DB06616,6789
DB06616,5562
DB06616,5058
DB06616,5607
DB06616,5598
DB06616,5062
DB06616,6788
DB06616,4214
DB06616,6093
DB06616,818
DB06616,659
DB06616,9641
DB06616,2185
DB06616,2066
DB06616,6196
DB06616,4638
DB06616,4916
DB06616,5585
DB06616,5586
DB06616,4296
DB06616,4915
DB06616,5260
DB06616,4921
DB06616,22848
DB06616,80122
DB06616,51086
DB06616,120892
DB06616,25989
DB06616,25778
DB06616,57551
DB06616,11011
DB06616,7444
DB06616,204851
DB06616,57118
DB06616,8491
DB06616,167359
DB06616,9706
DB06616,50488
DB06616,122011
DB06616,147746
DB06616,53904
DB06616,255239
DB06616,79858
DB06616,140901
DB06616,131890
DB06616,202374
DB06616,140469
DB06616,11184
DB06616,65061
DB06616,10645
DB06616,9088
DB06616,8394
DB06616,4215
DB06616,27102
DB06616,83732
DB06616,83942
DB06616,65975
DB06616,85443
DB06616,81788
DB06616,23235
DB06616,9748
DB06616,51347
DB06616,28996
DB06616,6725
DB06616,10114
DB06616,57396
DB06616,27148
DB06616,55589
DB06616,51135
DB06616,51776
DB06616,10769
DB06616,51765
DB06616,440275
DB06616,51701
DB06616,27347
DB06616,285220
DB06616,29110
DB06616,27330
DB06616,23043
DB06616,9874
DB06616,9344
DB06616,238
DB06616,26576
DB06616,815
DB06616,22983
DB06616,23387
DB06616,10746
DB06616,11183
DB06616,8428
DB06616,4216
DB06684,1813
DB06684,6532
DB06684,3269
DB06684,1814
DB06684,3360
DB06689,2166
DB06689,2170
DB06689,2168
DB06689,2167
DB06689,2171
DB06691,3757
DB06694,3352
DB06694,3351
DB06700,6530
DB06700,6532
DB06701,6531
DB06709,1129
DB06709,1132
DB06709,1128
DB06710,6462
DB06711,151
DB06711,152
DB06711,11188
DB06729,1559
DB06731,1129
DB06731,1132
DB06731,1133
DB06731,1128
DB06731,1131
DB06731,6530
DB06731,3356
DB06731,3358
DB06731,6532
DB06731,3357
DB06731,6531
DB06731,3757
DB06732,1543
DB06732,1544
DB06732,9429
DB06743,2741
DB06743,2742
DB06744,8001
DB06744,2741
DB06744,2742
DB06744,5724
DB06777,6555
DB06795,759
DB06795,760
DB06795,762
DB06795,766
DB06800,4988
DB06800,4985
DB06800,4986
DB06803,57582
DB06809,729230
DB06809,1233
DB06813,1719
DB06817,1230
DB06830,2224
DB06832,2099
DB06834,3735
DB06837,4317
DB06854,2158
DB06854,2159
DB06854,5340
DB06854,5327
DB06854,5644
DB06855,5340
DB06856,2147
DB06856,2159
DB06856,5340
DB06875,2099
DB06882,5601
DB06882,4921
DB06883,1432
DB06883,4921
DB06888,2932
DB06891,771
DB06891,759
DB06891,762
DB06891,765
DB06891,763
DB06891,766
DB06891,768
DB06891,377677
DB06891,23632
DB06891,11238
DB06896,3932
DB06896,3815
DB06896,3791
DB06896,2322
DB06914,1571
DB06925,7010
DB06930,23621
DB06931,2224
DB06937,2099
DB06938,5894
DB06940,5600
DB06943,6868
DB06944,983
DB06945,4312
DB06945,4313
DB06945,4314
DB06945,4318
DB06945,4317
DB06945,4322
DB06945,4323
DB06949,23411
DB06950,23411
DB06954,771
DB06954,759
DB06954,762
DB06954,765
DB06954,763
DB06954,766
DB06954,768
DB06954,23632
DB06954,11238
DB06956,3326
DB06957,3326
DB06961,3326
DB06964,3326
DB06969,3326
DB06973,367
DB06973,2100
DB06985,5950
DB06986,5836
DB06989,5770
DB06989,5786
DB06989,5787
DB06991,5600
DB06994,3757
DB06994,29952
DB06999,658
DB06999,10733
DB06999,6790
DB06999,9201
DB06999,2051
DB06999,8767
DB06999,8576
DB06999,9943
DB06999,9448
DB06999,25
DB06999,5894
DB06999,3932
DB06999,2534
DB06999,2242
DB06999,1436
DB06999,7525
DB06999,4067
DB06999,3055
DB06999,5159
DB06999,2268
DB06999,3815
DB06999,2260
DB06999,6714
DB06999,5156
DB06999,2321
DB06999,2263
DB06999,3791
DB06999,5605
DB06999,2322
DB06999,7048
DB06999,1445
DB06999,27
